,screen_name,id_str,created_at,text
2416,tvlertvlvn,1303382043854811136,2020-09-08 17:17:49,September 6th is not September 11th but since we're playing the Never Forget game I hope you/we have the same attit… https://t.co/EIOY8N34cO
2417,NamitSharma1792,1303382041375977483,2020-09-08 17:17:48,"@IndiGo6E 
Hi does indigo required covid test report before boarding a flight from delhi to doha?
Kindly update me"
2418,realpunkscience,1303382040314814465,2020-09-08 17:17:48,I bet there are things that covid-19 vaccine labs could learn from video game developers on streamlining development and shipping.
2419,AstraiosT,1303382040092573700,2020-09-08 17:17:48,@JNJNews You're partnering with corrupted Big Pharma constituents in the scam-for-profit COVID-19 scamdemic https://t.co/iYUaUVTMmF
2420,cameleonUK,1303382039991853056,2020-09-08 17:17:48,@MartinBenLee1 Once you are entered into NHS due to covid contraction you are highly going to die
2421,letsnotgetemo,1303382039412998144,2020-09-08 17:17:48,"Short timelapse of COVID-19 spread in the United States by major metropolitan areas (Source: JHU)
#COVID
https://t.co/lysbKyuPZ5"
2422,invisblestrings,1303382036737130496,2020-09-08 17:17:47,how is Riverdale high handling COVID 19
2423,kathb24,1303382036623876097,2020-09-08 17:17:47,@LynnLatchmansin Covid is a little bitch 🤬🤬🤬
2424,LoveOfTheGame01,1303382036019908608,2020-09-08 17:17:47,@Bytowngal @DotDotDot_John @atrupar He is sarcastically referring to the covid numbers.
2425,StineEckert,1303382035621466114,2020-09-08 17:17:47,"From Memorial Day through Labor Day,  number of Americans who died of #COVID19-19 shot up to more than 186,000, fro… https://t.co/NsXVyWKvb4"
2426,BDBANKS15,1303382035382390784,2020-09-08 17:17:47,"Del. Barnes has you covered for COVID testing, voters registration, mask, and food distribution. 09/09 from 10am-7p… https://t.co/SFqs9JRVjb"
2427,113Hananim,1303382035088781315,2020-09-08 17:17:47,@realDonaldTrump A Boston lab has halted COVID testing after it was discovered it had reported hundreds of false po… https://t.co/dCkssqdAIp
2428,enTweeTan,1303382034434240512,2020-09-08 17:17:47,I can't wait for this year to be over not so much because of COVID. I just want to celebrate Christmas and CNY already LOL
2429,fionamusiclakes,1303382034342121472,2020-09-08 17:17:47,"@PeterStefanovi2 @MattHancock @BorisJohnson It’s called throwing a protective ring, making sure those inside have a… https://t.co/cEVR3JKSLk"
2430,KJxthatxLEO,1303382033951936513,2020-09-08 17:17:47,"@SvenKaiModer @Geiger21B @nathaliejacoby1 @weatherindia AMAZING how the world feeezes for a virus, but can't do the… https://t.co/LXFLOT1PCN"
2431,collosoy,1303382033448787969,2020-09-08 17:17:47,"@MutahiNgunyi Where was this energy when medics demanded for PPEs, when their salaries we're delayed, or when Kenya… https://t.co/iQn0T8Zb7t"
2432,KashmirPatriot,1303382033234878465,2020-09-08 17:17:47,"COVID claims 11 more lives in J&amp;K, toll 819 https://t.co/5ybLKysRfb"
2433,PWRecord,1303382032723005445,2020-09-08 17:17:46,"It will be interesting to see what Chris Jericho has to say about this.

https://t.co/AWSo11VKqZ"
2434,UNDGC_CSO,1303382032660287488,2020-09-08 17:17:46,"Civil Society Representatives from over 77 countries took part in our Misinformation Survey, available in 7 languag… https://t.co/gVal7hwIKw"
2435,AdvocateMujieb,1303382032446156801,2020-09-08 17:17:46,Schools # in open@ covid # kashmir # when winter approaches.
2436,RohitKu54855065,1303382032433598466,2020-09-08 17:17:46,@navikakumar @TimesNow @dir_ed @narcoticsbureau Means u admitted that all u did these days was a part of propaganda… https://t.co/eUmMQvbN86
2437,prettyb0ylouis,1303382032291160064,2020-09-08 17:17:46,@misogynisteater @waynes_politics yeah obviously right now online is way better because of covid
2438,Cowden81,1303382031703969794,2020-09-08 17:17:46,@RyanMusselburgh @DavidTannerTV Noticed quite a few of the midweek Northern League games have been cancelled due to Covid tests!
2439,RedZoneGuy69,1303382030965592064,2020-09-08 17:17:46,@KSLcom will the wind increase the spread of COVID because of moving air particles? I’m getting worried. #utahwind  #utwx
2440,MalcolmRitter,1303382028239372289,2020-09-08 17:17:45,Obesity boosts the risk of serious Covid-19 disease. But why? https://t.co/HGNHa7cdx1
2441,maximumcharacte,1303382025911631873,2020-09-08 17:17:45,"Possibly tangentially related to (unproven) claims re susceptibility to, say, COVID infection with a few weeks of L… https://t.co/8UAQuUmrO8"
2442,Rusthallred,1303382024804331525,2020-09-08 17:17:45,@JackTheGill @TheGillsFC Don’t bring Covid back
2443,babyowl70,1303382023885729797,2020-09-08 17:17:44,"@realDonaldTrump If the virus is a hoax as per you, then why do you get tested daily? Don't use the excuse because… https://t.co/NtebQgxJSJ"
2444,nevancik1,1303382021935427584,2020-09-08 17:17:44,@chrislhayes I believe covid-19 just endorsed him for creating a covid-19 Sanctuary Nation
2445,framerate,1303382021775872000,2020-09-08 17:17:44,"Checking my timeline today and it looks like COVID is over? 

I mean, how would we really know?"
2446,fratzner,1303382021700452352,2020-09-08 17:17:44,"This guy was 91 and died on April 3rd, this the stuff that Phil uses to show how dangerous COVID is and why we are… https://t.co/oGdOZqFnsr"
2447,presdonald2016,1303382020735692800,2020-09-08 17:17:44,@RealTina40 @JoeBiden @KamalaHarris BLM... How to win friends and influence people! Slimy trashy scum bags! BLM hav… https://t.co/EuqSAsfKZR
2448,doitrightdog,1303382016679964672,2020-09-08 17:17:43,"Whats Happened to this World Beatings Covid 19 Testing Programme???
@BorisJohnson  another load of old cods wallop.… https://t.co/K0n1bcz0eX"
2449,vikashkumar666,1303382016625225730,2020-09-08 17:17:43,@muglikar_ Agree but I have a solution..we r in CORONA KAAL so if u need to make ur health better to fight with COV… https://t.co/s4sApZqSkW
2450,SOILGUY2,1303382015711023104,2020-09-08 17:17:42,"@fakekate3 @Barbavh @catturd2 Show us some articles about rioters and ""mostly peaceful protesters"" spreading COVID-19. I want to see 3."
2451,Scichelle,1303382015161651200,2020-09-08 17:17:42,"Finally, the corvid covid crossover chemise has arrived!! Well done on the design @steve626!… https://t.co/JHXYxpIZ6D"
2452,RebekahLSanders,1303382014981275655,2020-09-08 17:17:42,Note: The known covid death total here is since January 2020. The other death totals are for the full 12 months of 2017.
2453,JohnDav40563328,1303382013878194176,2020-09-08 17:17:42,@franklinstrauss @FrankLuntz Trump comes through in the clinch when others choke.  He's in his element now. Unstopp… https://t.co/WrCl1J8UQJ
2454,fun_magnets,1303382013685174276,2020-09-08 17:17:42,"@SandySp74387529 You fuckhead! There is no fucking danger to the fucking players from fucking COVID!!!!

You lefty… https://t.co/jgu20uz044"
2455,GaloisIsMyKing,1303382012779167747,2020-09-08 17:17:42,@Bone_Zone419 @eugenegu @realDonaldTrump How come we don't call the Swine flu the American Pig Flu? Labelling Covid… https://t.co/vZRRWyLB9G
2456,dgendvil,1303382011348832256,2020-09-08 17:17:41,"A doctor went to his own employer for a COVID-19 antibody test. It cost $10,984. https://t.co/S4Z882ZFJc"
2457,LacasseJeffrey,1303382010757558272,2020-09-08 17:17:41,"Florida's COVID curve follows the Gompertz function predicted by @MLevitt_NP2013 in the Spring.

The growth rate sl… https://t.co/vGXU6GZxQK"
2458,MaeMae20502487,1303382010677858310,2020-09-08 17:17:41,@realDonaldTrump Violence is from the right. Stop blaming the left for violence the right is committing . You got r… https://t.co/MZWWaTJDlJ
2459,paigeoldfield22,1303382009595809793,2020-09-08 17:17:41,Ordsall and the Quays are the latest coronavirus hotspots in Salford https://t.co/EBN6FYUvsT
2460,BodyAutonomy,1303382009566449670,2020-09-08 17:17:41,@GovMurphy @NJDeptofHealth They aren’t Covid positive. Covid is the disease that may or may not  evolve from people… https://t.co/y3qkFQEVnx
2461,PharaohlyfeOG,1303382009054625794,2020-09-08 17:17:41,My credit score finally went up. When we was getting a extra $600 a week for Covid I used it to pay off bills
2462,msliveme,1303382007427276800,2020-09-08 17:17:40,"@BCBtigers : Media Release.

https://t.co/Dv7QZVeDGy https://t.co/8NDaqxvIRr"
2463,FallOutLeaf,1303382007385337857,2020-09-08 17:17:40,Hi last night my brain tricked myself into thinking I had covid fnrjjeskejfjdd I'm getting so paranoid omg
2464,nepabeneran,1303382006835810306,2020-09-08 17:17:40,covid please kelar dong🥺
2465,septithol,1303382006693277696,2020-09-08 17:17:40,"@BeamThad @Mangan150 @ZubyMusic No, actually the death toll from the lockdowns is far greater than that of Covid."
2466,sonnyy26,1303382006613635073,2020-09-08 17:17:40,COVID-19 is overblown &amp; will not kill you
2467,NadeemNadu3,1303382006546472961,2020-09-08 17:17:40,"Covid-19 Claims 12 More Lives, Toll 818 https://t.co/VxbZmTyNXc"
2468,dac102362,1303382004604506114,2020-09-08 17:17:40,"@realDonaldTrump Headed out to the covid capitol of the world! Thanks to my great thinking of not testing, not soci… https://t.co/8JTWX4Qr5j"
2469,fcraul2,1303382004495454208,2020-09-08 17:17:40,@ABallyboughTree @EscEire @AnIrishWorker @paulmurphy_TD Well here is a very obvious example...… https://t.co/9PB49K8qIr
2470,GauriMalhotra02,1303382004432592897,2020-09-08 17:17:40,"@republic #RheaArrested Bollywood is the real virus of the society with a 0% recovery rate, and here we are worried… https://t.co/58wq4YG8wD"
2471,answeringlaw,1303382003878735876,2020-09-08 17:17:40,Doctor's Prescription Not Needed For Delhi Residents To Seek RT-PCR Test For COVID-19 : Delhi HC [Read Order] https://t.co/EuSQhSz0iA
2472,LiveLawIndia,1303382002532454402,2020-09-08 17:17:39,Doctor's Prescription Not Needed For Delhi Residents To Seek RT-PCR Test For COVID-19 : Delhi HC [Read Order] https://t.co/r6OfTODrRV
2473,SpoxHHS,1303382002444521479,2020-09-08 17:17:39,"Thanks to President @realDonaldTrump signing the CARES act, Florida received over $8.3 billion from the Coronavirus… https://t.co/yuhwaAsqcD"
2474,BhararaKamal,1303382001618096128,2020-09-08 17:17:39,If the administration will act like that in such conditions then how to overcome the covid situation in our district.
2475,nationalizer,1303382001311870976,2020-09-08 17:17:39,Doctor's Prescription Not Needed For Delhi Residents To Seek RT-PCR Test For COVID-19 : Delhi HC [Read Order] https://t.co/EdN4CP3LKa
2476,20meansspeed,1303382001303650308,2020-09-08 17:17:39,"@BorisJohnson If I got the COVID and had to self quarantine, should I snack on the cherry Pop Tarts with or without… https://t.co/SUwRnsx2zn"
2477,_Akshita_Saxena,1303382000317771781,2020-09-08 17:17:39,Doctor's Prescription Not Needed For Delhi Residents To Seek RT-PCR Test For COVID-19 : Delhi HC [Read Order] https://t.co/42yJVdHkPq
2478,977maxfm,1303381995880411147,2020-09-08 17:17:38,"@SMDhealthunit  reports 17 new #COVID-19 cases since Friday.

There is a woman (45-64) in #WasagaBeach 
8 cases in #Barrie 
1 in #Huntsville"
2479,TCavender77,1303381994429186050,2020-09-08 17:17:37,"@SupSano @sahilkapur @carlquintanilla Fascism 2020.
COVID 2020.
Corruption 2020.
Putin fellating 2020."
2480,Anna187080527,1303381993284132866,2020-09-08 17:17:37,@PROSPER11765667 @thisisabiye @ame_koko_ @TheImoh You are obviously too dumb🤦‍♀️. Happy birthday in advance and don… https://t.co/I5x7OI4xqa
2481,omgyourheather,1303381993208643585,2020-09-08 17:17:37,"If Covid-19 wasnt here, I wouldnt be an ARMY. Thank you quarantine! Hopefully one day I will be in this gorgeous oc… https://t.co/Wb33b4xvbE"
2482,AfricaTimesofN1,1303381993057648640,2020-09-08 17:17:37,COVID-19 vaccine latest flashpoint in White House campaign https://t.co/BmoZ8LOCSZ
2483,Trump17762021,1303381992621436928,2020-09-08 17:17:37,"@NBCNews Wow, the inside information was spot on. Parents must say no! Do not let your children out of your sight for covid."
2484,BrindusaB1,1303381992281698307,2020-09-08 17:17:37,"#WuhanVirusPandemic
#Treatment
Must read article!
An indictment of the scientific community at large:lack of critic… https://t.co/CwBzGJK4EU"
2485,Shiv_RR,1303381992155701248,2020-09-08 17:17:37,"What Young, Healthy People Have to Fear From COVID-19

The White House’s new science adviser says: nothing. The sci… https://t.co/A9QfsVs3Th"
2486,DrMarkPBarry,1303381989874110467,2020-09-08 17:17:36,Flooding and COVID and Sanctions! Oh My! Are These Problems Behind Changes in the DPRK News Format? - The Peninsula https://t.co/X0sAmBLsve
2487,mikedthe1,1303381988888514561,2020-09-08 17:17:36,Try not to get covid https://t.co/VslQ8v82HJ
2488,lennythepen,1303381988305502213,2020-09-08 17:17:36,How does closing our street beat Covid? Fuming residents whose street was turned into cycle lane by council are lef… https://t.co/OpeV5Vc93y
2489,axosaja,1303381986304819200,2020-09-08 17:17:35,Cartoon from @Spectator: https://t.co/iMCU2Q9G7O https://t.co/ezuPl5vLxp
2490,ChadJeremy2,1303381982605455360,2020-09-08 17:17:34,@GovMikeDeWine Here is Mike the wsamp rats FEMA covid camp he plans to send people that test positive. Kinda like h… https://t.co/5PHOemX5gv
2491,bluffmt,1303381982328631296,2020-09-08 17:17:34,"Pandemic Unemployment Assistance, or PUA, is a FEDERAL program for people who are unable to work as a direct result… https://t.co/ETmT2wYF6f"
2492,sydketes,1303381981649084419,2020-09-08 17:17:34,"Figures for New Cases of Covid-19 Around The  World  As At 7/Sep/2020
#understandingmydata #COVID19… https://t.co/DvxjN4aeMo"
2493,Kevin_Jackson,1303381980529082372,2020-09-08 17:17:34,Biggest influencers in retail tech in Q2 2020: The top companies and individuals to follow: https://t.co/UIvItLNHDR… https://t.co/Q6uvFX7VfX
2494,TrumpsKarma1,1303381980525088773,2020-09-08 17:17:34,@connorallen69 @BermudaLove65 @BillyBobAlexan1 @itsJeffTiedrich @realDonaldTrump @grammarpoliceCS Masks were shown… https://t.co/6CmTFPYkw4
2495,Blubberguts,1303381978729906177,2020-09-08 17:17:34,@10DowningStreet Coronavirus or Covid. Make your mind up. #weseeyou
2496,ChannelNewsAsia,1303381976267726849,2020-09-08 17:17:33,New York may move state colleges with COVID-19 spikes to remote learning https://t.co/8TAoYrCUNr https://t.co/DB9Hngen5S
2497,SiouxlandNews,1303381976007675904,2020-09-08 17:17:33,"105 new cases of COVID-19 reported in South Dakota 
https://t.co/jXUzpvecsl"
2498,aditya_rawat_,1303381975789481984,2020-09-08 17:17:33,delhi reported 3609 covid cases today @ArvindKejriwal ? any plans for upcoming days ?
2499,pedro8589,1303381974023897093,2020-09-08 17:17:32,During COVID-19 these diseases are continuing to affect over 1.5 billion people in extreme poverty. It’s time to ma… https://t.co/TNhYEth34S
2500,DiazCanelB,1303381973587636227,2020-09-08 17:17:32,"Going the extra mile, the Cuban way. Among all of us, we will overcome the resurgence of COVID-19. #CubaPorLaVida 
https://t.co/TItD0kjyJf"
2501,8hundred35,1303381972052393984,2020-09-08 17:17:32,@ChristnNitemare Either he already knew he had COVID and was trying to come out or God has a personal revelation queued up for him.
2502,stevewittich,1303381972023234567,2020-09-08 17:17:32,"According to this academic study, the public health costs of the Sturgis Motorcycle Rally due to COVID spread will… https://t.co/DAov2hGX30"
2503,TheDelfinClutch,1303381971004002305,2020-09-08 17:17:32,"Oh, and COVID and masks and lockdowns and whatnot also came up.  Trumpoid aunt-in-law: ""They just want to control u… https://t.co/tWDmaVSqfx"
2504,FARTALITY2,1303381969674346496,2020-09-08 17:17:31,"@TimRunsHisMouth @sdgustaf Even a viruse covid 19 knows when to stop, just one day before the election day
Magic"
2505,wakeywakies,1303381969091387392,2020-09-08 17:17:31,@coffeecronin @TheLiberal_ie Frightening the shite out of people on a daily basis announcing 'cases'... dramatic he… https://t.co/CO5ZGT9M4r
2506,MikeVivier,1303381968449658886,2020-09-08 17:17:31,"@FriedsonAndrew @chrislhayes Do a report on this. Hydroxychloroquine Reduces Risk Of Death From COVID-19 By 30%, La… https://t.co/wrVQ1NehaA"
2507,SamanthaRuffTV,1303381966117654534,2020-09-08 17:17:31,Today would have been ‘back to school’ for many students in West Virginia .... however the COVID-19 pandemic has ta… https://t.co/FSq2yGVY8l
2508,ben_crayola,1303381965601681408,2020-09-08 17:17:30,@_RyanWinkler @GovTimWalz policy to put Covid positive people in long term care facilities contributed to about 80%… https://t.co/hfYpTO3Xei
2509,PhildodaDildo,1303381965396152323,2020-09-08 17:17:30,"@GovMurphy The live feed is broken.  Much like your election website, the dmv, unemployment and your dumbass Covid… https://t.co/qYRtENQJqc"
2510,JumboShrimp18,1303381965345886214,2020-09-08 17:17:30,@anewdaysdawning @MatthewJshow @realDonaldTrump Have you forgotten about how your mayor literally fucking offed all… https://t.co/aFFJsT2BHT
2511,stateofthenewy1,1303381964787982337,2020-09-08 17:17:30,@0oty_Mac @Rick__War @TruePG718 @idontknowsport1 @Chuck1one @IanChisolm @RTaylor2283 @Freekeith @BigFreezie… https://t.co/GgFLmGAy3J
2512,jenmduncombe,1303381963051593733,2020-09-08 17:17:30,@NikkiStix55 @MattHancock How dare he blame kids.  They're being forced to go to school.  Imagine the child whose g… https://t.co/XfUlJqOh5v
2513,sweetnho,1303381962413965312,2020-09-08 17:17:30,I miss the gym but like...this COVID anxiety is hella real.
2514,Dirty2ndHands,1303381961885577217,2020-09-08 17:17:30,"As 2020 continues to be crazy (covid, racism, fires, politics, school, loneliness etc) This song has continued to r… https://t.co/Os1XBCHCF2"
2515,dgingery,1303381959067004930,2020-09-08 17:17:29,Advice I read today on COVID-19 vaccines: watch the companies https://t.co/8EpoIXiIHC
2516,andypearcey,1303381958693543936,2020-09-08 17:17:29,"@RachelNotley There is COVID in the community, there will be COVID in schools. The system is working. The same woul… https://t.co/RXGBS5ESCG"
2517,Kellymag26,1303381958223753216,2020-09-08 17:17:29,@RadioFreeTom @kurteichenwald You think it’s an accident that De Santis has been carrying on as if Covid doesn’t ex… https://t.co/VSYs5J4uth
2518,coaltit,1303381957921955840,2020-09-08 17:17:29,@jac33953508 @RichardBurgon We have never had zero Covid fake news😡
2519,CrootMatt,1303381956957220864,2020-09-08 17:17:28,So just on @bbcrb &amp; @geoff20man interview with Mark Tainton &amp; few nuggets of information. @BristolBears have passed… https://t.co/reLmTHmpVa
2520,KaviarSundays,1303381956797890560,2020-09-08 17:17:28,The new COVID rest is fucking terrible
2521,wogelly,1303381956135092227,2020-09-08 17:17:28,@UserRedirect You know there are diseases other than COVID right?
2522,getreal2,1303381955220828162,2020-09-08 17:17:28,"@realDonaldTrump 🚨HAPPENING NOW in Trump America
*Trump says COVID will disappear, like a miracle
*Trump tells Amer… https://t.co/Rdf2wQYNCt"
2523,IAmJohnMirra,1303381953878675456,2020-09-08 17:17:28,"@DRDunderdale @latimeralder A philosophy of mine is that words matter, a lot. Being clear about meanings is paramou… https://t.co/AZBhzhTv11"
2524,hy__row,1303381952536276992,2020-09-08 17:17:27,"I would LOVE to go see Swan Lake, but COVID fucked that up 😒"
2525,harrison_hurd,1303381952318193664,2020-09-08 17:17:27,"... besides, rioters are immune to COVID so join the party in the street, bring bricks ... why not? Nothing else ma… https://t.co/TGO5LZ4zbG"
2526,_MTMTE,1303381951307485185,2020-09-08 17:17:27,How Can You Tell If A COVID-19 Vaccine Is Working? https://t.co/YgnU2dM4B1
2527,diana_calancea,1303381950477094913,2020-09-08 17:17:27,- Harvard Health https://t.co/gPoDoprEi0
2528,fireandrainbows,1303381950099533824,2020-09-08 17:17:27,le premier concert post covid inshallah purée MDRRRRRRRRRR ready to lose my voice for 2 days minimum
2529,AdeSaysThings,1303381949763944449,2020-09-08 17:17:27,If anything I have seen more breakups during COVID than actual relationships.
2530,DFLamont,1303381949415817217,2020-09-08 17:17:27,"In Brandon, a student with a disability and Covid-19 risks is being denied an EA which they had at school last year… https://t.co/eCFTPyOTbO"
2531,NenezolanaTV,1303381948916621312,2020-09-08 17:17:26,"Covid 🖕🏼👎🏼🤢🤒😞
CockBig 👍🏻🥰🔥🤗✔️"
2532,dgendvil,1303381948753043459,2020-09-08 17:17:26,N.S. reports no new COVID-19 cases; number of active cases drops to 3 https://t.co/rLBIB05dxg
2533,jakesyma,1303381947725488135,2020-09-08 17:17:26,"@aaronhicks4 @taraparkerpope A lot of sites will use the 'rolling 7-day average' and 'rolling 14-day average', for… https://t.co/mS7u9uV4yY"
2534,rkor89,1303381947541000192,2020-09-08 17:17:26,@Kent_Bonacki @209trader @CNBC You mean the CDC that said old people are more of risk to covid? Especially ones wit… https://t.co/UdNePfcM9P
2535,PKilla,1303381941878652929,2020-09-08 17:17:25,@GovMurphy About 275 people in the hospital actually with covid that means. So less than 4 people per hospital if s… https://t.co/tD8fubUb6n
2536,seagod22,1303381939651403776,2020-09-08 17:17:24,"#TrumpMeltdown
Every single issue, from Russia to sex abuse to COVID to behaviors, comes down to no he didn’t/yes h… https://t.co/pFJqgB6q5Z"
2537,ThinkMaxwell,1303381939202654208,2020-09-08 17:17:24,"Now and later, turn to @traveloregon like @pomomagazine did for travel resources, updates and advice. 
""Oregon's La… https://t.co/wpINn6BEdG"
2538,sfdb,1303381938313531392,2020-09-08 17:17:24,"COVID Hospitalizations: Number/Change from prior day

MONROE:          2 (-) 
MIAMI-DADE:    541 (+11)
BROWARD:… https://t.co/qs1mE1gPET"
2539,ElysianStaffing,1303381938284179457,2020-09-08 17:17:24,"Design and advertising lost an estimated 365,334 jobs in the US due to the crisis. However, it's not all bad news.… https://t.co/oXDMgAi2wP"
2540,Jeff25703425,1303381937789300737,2020-09-08 17:17:24,"@pvtjokerus Even if Sturgis was spreading covid, would it up the tally to like 12,000 or what? After the CDC said 6… https://t.co/0OVQe41eBb"
2541,22Americanfirst,1303381937667665921,2020-09-08 17:17:24,"10/2019 to 2/2020 20,000 Americans died of flu.. 158 kids.. all of a sudden no one was dying of flu anymore during… https://t.co/YysOjvnOve"
2542,HeraldNG,1303381936648454145,2020-09-08 17:17:24,9 Vaccine Makers Sign Safety Pledge In Race For COVID-19 Vaccine https://t.co/VSQIjmldX0
2543,ASLambert1,1303381936090632193,2020-09-08 17:17:23,"Unis blaming students for Covid in uni cities, even though they've been about as acoomodating as Norman fucking bat… https://t.co/7SqWQ7pUxO"
2544,JerryPiggott1,1303381935843049472,2020-09-08 17:17:23,Bulk ballot mailings is an invitation for fraud and deception the results of which would be more devastating than 5… https://t.co/CmDFCRsuD5
2545,commsource,1303381935759265792,2020-09-08 17:17:23,"Join Andrew Foster, Associate VP of Commercial Real Estate at @MBAMortgage and Charlie Dawson, VP of Engagement at… https://t.co/vCgbFj2sDV"
2546,malliegator,1303381933242548226,2020-09-08 17:17:23,"5 months into the COVID-19 pandemic, here's how people's spending habits have changed - MarketWatch https://t.co/RKakc5OeD3"
2547,EvesJoanna,1303381933238431745,2020-09-08 17:17:23,"4. The second Lockdown is also to keep us safe. I'm not agreeing with it, but it's not about Covid. It never has be… https://t.co/lZt6BM2RaQ"
2548,thecascadeyetti,1303381932776939523,2020-09-08 17:17:23,"@RichardBurgon Zero covid?!?  Are you stupid. When will that ever happen, even with a vaccine?  It won’t. What abou… https://t.co/WimrYmyupx"
2549,JuanOliva_11,1303381932470939648,2020-09-08 17:17:23,"Che covid, ya fue"
2550,nicksimpsontech,1303381931690733568,2020-09-08 17:17:22,@CoyneoftheRealm The impact of Covid on jobs might turn into something worrying though. Cumulative stress and a tip… https://t.co/jdvTiN0iE5
2551,dougstreat,1303381931208380423,2020-09-08 17:17:22,"4/ An intro to syndromic surveillance: can we use symptoms as an early signal to identify outbreaks?

@Farzad_MD he… https://t.co/xHO7Oj9lRH"
2552,beattymarsh,1303381931053199363,2020-09-08 17:17:22,"Covid-19 has been wrestled to the ground in NY. Not something you can say for red States, so go pound sand. https://t.co/CL7wuHy4rj"
2553,KothariKarnik,1303381928855265281,2020-09-08 17:17:22,"Extend Fy 2018-19 GSTR 9 and GSTR 9C to 31.12.2020.

So many due dates is in September.
As per current pandemic sit… https://t.co/nUQYarWVPE"
2554,MoJeanneC,1303381928092012545,2020-09-08 17:17:21,Translation: stop doing the smart thing and protecting humans!! I’d rather have COVID kill off the week so the econ… https://t.co/JOcDJejC23
2555,brianmartinuk,1303381926670204929,2020-09-08 17:17:21,Just watched a video by @TUIUK / Marella Cruises about how they'll become Covid-19 secure. Every cruise I've been o… https://t.co/IxKmNRwULA
2556,carlhumancrab,1303381924682051584,2020-09-08 17:17:21,My brother's old school has been open 2 days and it already has covid cases. Who could have fucking predicted this
2557,MJMcEnerney,1303381923969011716,2020-09-08 17:17:20,"@mssnewcomb @valrelentless @yinonw And understanding that many vectors, including COVID, can be fatal to humans and… https://t.co/D0eqyYpELX"
2558,DobermanX7,1303381923423760390,2020-09-08 17:17:20,The idea the collateral damage is lower than this Covid nonsense is ridiculous.
2559,Lene19517163,1303381922282745856,2020-09-08 17:17:20,"@realDonaldTrump Turning the clock back to what greatness. Were all waiting ,as we've noticed only increases in rio… https://t.co/Wx5NdooQPL"
2560,mjbrezinski,1303381920709898241,2020-09-08 17:17:20,"@Saketh_ram1987 @saidwithpurpos1 @thehill Instead of ""blindly"" following Trump.... look at the facts.  The entire U… https://t.co/g7pt869RMv"
2561,JayBoo1980,1303381920525369344,2020-09-08 17:17:20,"@BowtiesRCool @notnowthankyou2 @frontporchANON @realDonaldTrump It is, agreed. Do you understand why they started c… https://t.co/cu7Df2Yo4J"
2562,CarsonTahoe,1303381919292219393,2020-09-08 17:17:19,"Our Carson Tahoe Urgent Care facility is experiencing a power outage. If you have a medical emergency, please visit… https://t.co/dhJolkgKTy"
2563,phillipdampier,1303381919112089600,2020-09-08 17:17:19,"@NYGovCuomo @maggieNYT We should have more outdoor drop boxes, such as at town halls, libraries, or police stations… https://t.co/lpAy0XT4S9"
2564,Sugar_skullssss,1303381919019790336,2020-09-08 17:17:19,@GovMurphy Hey jerkoff... how many people died FROM Covid (not WITH it) in the past 7 days?
2565,Mariebe10098426,1303381917954461699,2020-09-08 17:17:19,"@Leurli @NWEMlive They haven’t died from it though,most elderly 75/85 with serious pre-existing condition. COVID wa… https://t.co/FIHMWUuJm5"
2566,THE_MAGA_CULT,1303381917828407297,2020-09-08 17:17:19,"@benshapiro @Bill_Shapiro Significantly more people wearing masks, because they aren't colossal assholes

In additi… https://t.co/jKnE2lXYpe"
2567,DavidsonKL,1303381917472088065,2020-09-08 17:17:19,"@realDonaldTrump 6 MILLION COVID CASES AND NEARLY 200,000 DEATHS. THIS COUNTRY HAS BECOME A JOKE AROUND THE WORLD."
2568,laMamiNOLA,1303381917161721857,2020-09-08 17:17:19,"Politics make my anxiety shoot through the roof! Especially when we’re debating on police reform, incarceration rat… https://t.co/5LGivFOuve"
2569,BarbieSnow6,1303381916385763329,2020-09-08 17:17:19,@PeggyRita62 Re: ??? Covid or Mail in ballots?
2570,LordBowlerNYC,1303381916339580940,2020-09-08 17:17:19,"Cuomo just stated Trump is trying to kill NYC.   So, I guess that means it's been Trump that has been going around… https://t.co/npWUlZzqpM"
2571,michael_pistis,1303381914364116995,2020-09-08 17:17:18,@danmicovic @realDonaldTrump Just because you say it it doesn't make it so. It's Dem Governors killing elderly Covi… https://t.co/RWhYEkS0Hn
2572,thoughts__on,1303381913588113408,2020-09-08 17:17:18,"@purple0lavender I was looking actually, but they’re not doing collections cause of COVID"
2573,Urban_Phoenix_,1303381912870944769,2020-09-08 17:17:18,"@Sheilaaliens PRIVILEGE WALK???
  GET YOUR CHILDREN OUT OF THESE PUBLIC TRAINING CAMPS.
This is infectious ideology… https://t.co/mdLl08TEPq"
2574,ChrisWathen1,1303381912812167168,2020-09-08 17:17:18,"@JohnPenroseNews , North Somerset COVID cases on the rise, Weston is the biggest conurbation. What context info can… https://t.co/uAFqM8cgju"
2575,dearcolleges,1303381910274691073,2020-09-08 17:17:17,Dear Colleges: Telling students that room and board will not be refunded if the campus closes due to Covid doesn’t… https://t.co/9Je9yG6x3X
2576,radioncoluis,1303381907544190985,2020-09-08 17:17:17,Radiation for Glioblastoma in the Era of Coronavirus Disease 2019 (COVID-19): Patient Selection and Hypofractionati… https://t.co/N52j8p5sOn
2577,PurelyNumbers,1303381907359449090,2020-09-08 17:17:17,@jaystancil @TriMeOn @mchiesa5 I like that it’s just the Vegas Golden Nights! I’d love to see them play... go away Covid.
